  °  Temperatura     Temperatura     Energía     Magnetización      Calor      Susceptibilid.  
       inversa                        media          media        específico     Magnética
  °    T^(-1)            T              E              M             C_v            Chi   
   _______________||____________||_____________||______________||____________||______________
       0.496278       2.014999      -0.990322       0.165845       0.052914       0.001030
       0.495050       2.019999      -0.990080       0.165824       0.050738       0.000786
       0.493827       2.024999      -0.989980       0.165816       0.066682       0.001145
       0.492611       2.029999      -0.989338       0.165760       0.072989       0.001263
       0.491401       2.034999      -0.990042       0.165820       0.049050       0.000900
       0.490196       2.039999      -0.989617       0.165781       0.062889       0.001077
       0.488998       2.045000      -0.988920       0.165723       0.077527       0.001254
       0.487805       2.050000      -0.988858       0.165721       0.052052       0.000953
       0.486618       2.055000      -0.989230       0.165749       0.077699       0.001307
       0.485437       2.060000      -0.988918       0.165723       0.066276       0.001126
       0.484261       2.065000      -0.988673       0.165700       0.063208       0.000887
       0.483092       2.070000      -0.988680       0.165702       0.057433       0.000885
       0.481928       2.075000      -0.988353       0.165672       0.079837       0.001353
       0.480769       2.080000      -0.988420       0.165683       0.081260       0.001291
       0.479616       2.085001      -0.988498       0.165688       0.056609       0.000995
       0.478469       2.090001      -0.988272       0.165665       0.068859       0.000935
       0.477327       2.095001      -0.988155       0.165655       0.079210       0.001165
       0.476190       2.100001      -0.986875       0.165544       0.100092       0.001569
       0.475059       2.105001      -0.987902       0.165634       0.065236       0.001102
       0.473933       2.110001      -0.987185       0.165571       0.060540       0.000926
       0.472813       2.115001      -0.986585       0.165519       0.063747       0.000923
       0.471698       2.120001      -0.987047       0.165563       0.085175       0.001324
       0.470588       2.125001      -0.986435       0.165511       0.076124       0.001034
       0.469483       2.130002      -0.986907       0.165548       0.074906       0.001032
       0.468384       2.135002      -0.986118       0.165480       0.097694       0.001487
       0.467289       2.140002      -0.985740       0.165445       0.055443       0.000856
       0.466200       2.145002      -0.986933       0.165552       0.075560       0.001081
       0.465116       2.150002      -0.986365       0.165501       0.090420       0.001419
       0.464037       2.155002      -0.985620       0.165437       0.088319       0.001416
       0.462962       2.160002      -0.985508       0.165432       0.093771       0.001413
       0.461893       2.165002      -0.985758       0.165449       0.088338       0.001410
       0.460829       2.170002      -0.984058       0.165302       0.067193       0.001069
       0.459770       2.175003      -0.984408       0.165336       0.095785       0.001403
       0.458715       2.180003      -0.984753       0.165363       0.077263       0.001064
